"","well","time","value","microbe","treatment"
"4805","B2","45:13:38",0.087,"scc187","treatment"
"4806","B2","45:28:38",0.088,"scc187","treatment"
"4807","B2","45:43:38",0.088,"scc187","treatment"
"4808","B2","45:58:38",0.088,"scc187","treatment"
"4809","B2","46:13:38",0.088,"scc187","treatment"
"4810","B2","46:28:38",0.087,"scc187","treatment"
"4811","B2","46:43:38",0.087,"scc187","treatment"
"4812","B2","46:58:38",0.087,"scc187","treatment"
"4813","B2","47:13:38",0.088,"scc187","treatment"
"4814","B2","47:28:38",0.088,"scc187","treatment"
"4815","B2","47:43:38",0.088,"scc187","treatment"
"4816","B2","47:58:38",0.087,"scc187","treatment"
"4817","B2","48:13:38",0.087,"scc187","treatment"
"4818","B2","48:28:38",0.087,"scc187","treatment"
"4819","B2","48:43:38",0.088,"scc187","treatment"
"4820","B2","48:58:38",0.087,"scc187","treatment"
"4821","B2","49:13:38",0.088,"scc187","treatment"
"4822","B2","49:28:38",0.087,"scc187","treatment"
"4823","B2","49:43:38",0.087,"scc187","treatment"
"4824","B2","49:58:38",0.088,"scc187","treatment"
"4825","B2","50:13:38",0.088,"scc187","treatment"
"4826","B2","50:28:38",0.088,"scc187","treatment"
"4827","B2","50:43:38",0.087,"scc187","treatment"
"4828","B2","50:58:38",0.088,"scc187","treatment"
"4829","B2","51:13:38",0.088,"scc187","treatment"
"4830","B2","51:28:38",0.088,"scc187","treatment"
"4831","B2","51:43:38",0.087,"scc187","treatment"
"4832","B2","51:58:38",0.087,"scc187","treatment"
"4833","B2","52:13:38",0.087,"scc187","treatment"
"4834","B2","52:28:38",0.088,"scc187","treatment"
"4835","B2","52:43:38",0.087,"scc187","treatment"
"4836","B2","52:58:38",0.088,"scc187","treatment"
"4837","B2","53:13:38",0.088,"scc187","treatment"
"4838","B2","53:28:38",0.088,"scc187","treatment"
"4839","B2","53:43:38",0.088,"scc187","treatment"
"4840","B2","53:58:38",0.088,"scc187","treatment"
"4841","B2","54:13:38",0.088,"scc187","treatment"
"4842","B2","54:28:38",0.088,"scc187","treatment"
"4843","B2","54:43:38",0.088,"scc187","treatment"
"4844","B2","54:58:38",0.088,"scc187","treatment"
"4845","B2","55:13:38",0.088,"scc187","treatment"
"4846","B2","55:28:38",0.088,"scc187","treatment"
"4847","B2","55:43:38",0.088,"scc187","treatment"
"4848","B2","55:58:38",0.088,"scc187","treatment"
"4849","B2","56:13:38",0.088,"scc187","treatment"
"4850","B2","56:28:38",0.088,"scc187","treatment"
"4851","B2","56:43:38",0.088,"scc187","treatment"
"4852","B2","56:58:38",0.088,"scc187","treatment"
"4853","B2","57:13:38",0.088,"scc187","treatment"
"4854","B2","57:28:38",0.088,"scc187","treatment"
"4855","B2","57:43:38",0.088,"scc187","treatment"
"4856","B2","57:58:38",0.088,"scc187","treatment"
"4857","B2","58:13:38",0.088,"scc187","treatment"
"4858","B2","58:28:38",0.088,"scc187","treatment"
"4859","B2","58:43:38",0.088,"scc187","treatment"
"4860","B2","58:58:38",0.088,"scc187","treatment"
"4861","B2","59:13:38",0.088,"scc187","treatment"
"4862","B2","59:28:38",0.088,"scc187","treatment"
"4863","B2","59:43:38",0.088,"scc187","treatment"
"4864","B2","59:58:38",0.088,"scc187","treatment"
"4865","B2","60:13:38",0.088,"scc187","treatment"
"4866","B2","60:28:38",0.088,"scc187","treatment"
"4867","B2","60:43:38",0.088,"scc187","treatment"
"4868","B2","60:58:38",0.088,"scc187","treatment"
"4869","B2","61:13:38",0.088,"scc187","treatment"
"4870","B2","61:28:38",0.088,"scc187","treatment"
"4871","B2","61:43:38",0.088,"scc187","treatment"
"4872","B2","61:58:38",0.088,"scc187","treatment"
"4873","B2","62:13:38",0.088,"scc187","treatment"
"4874","B2","62:28:38",0.088,"scc187","treatment"
"4875","B2","62:43:38",0.088,"scc187","treatment"
"4876","B2","62:58:38",0.088,"scc187","treatment"
"4877","B2","63:13:38",0.088,"scc187","treatment"
"4878","B2","63:28:38",0.088,"scc187","treatment"
"4879","B2","63:43:38",0.088,"scc187","treatment"
"4880","B2","63:58:38",0.088,"scc187","treatment"
"4881","B2","64:13:38",0.088,"scc187","treatment"
"4882","B2","64:28:38",0.088,"scc187","treatment"
"4883","B2","64:43:38",0.088,"scc187","treatment"
"4884","B2","64:58:38",0.088,"scc187","treatment"
"4885","B2","65:13:38",0.088,"scc187","treatment"
"4886","B2","65:28:38",0.088,"scc187","treatment"
"4887","B2","65:43:38",0.088,"scc187","treatment"
"4888","B2","65:58:38",0.088,"scc187","treatment"
"4889","B2","66:13:38",0.088,"scc187","treatment"
"4890","B2","66:28:38",0.088,"scc187","treatment"
"4891","B2","66:43:38",0.088,"scc187","treatment"
"4892","B2","66:58:38",0.088,"scc187","treatment"
"4893","B2","67:13:38",0.088,"scc187","treatment"
"4894","B2","67:28:38",0.088,"scc187","treatment"
"4895","B2","67:43:38",0.088,"scc187","treatment"
"4896","B2","67:58:38",0.088,"scc187","treatment"
"4897","B2","68:13:38",0.088,"scc187","treatment"
"4898","B2","68:28:38",0.088,"scc187","treatment"
"4899","B2","68:43:38",0.088,"scc187","treatment"
"4900","B2","68:58:38",0.088,"scc187","treatment"
"4901","B2","69:13:38",0.088,"scc187","treatment"
"4902","B2","69:28:38",0.088,"scc187","treatment"
"4903","B2","69:43:38",0.088,"scc187","treatment"
"4904","B2","69:58:38",0.088,"scc187","treatment"
"4905","B2","70:13:38",0.088,"scc187","treatment"
"4906","B2","70:28:38",0.088,"scc187","treatment"
"4907","B2","70:43:38",0.088,"scc187","treatment"
"4908","B2","70:58:38",0.088,"scc187","treatment"
"4909","B2","71:13:38",0.087,"scc187","treatment"
"4910","B2","71:28:38",0.088,"scc187","treatment"
"4911","B2","71:43:38",0.088,"scc187","treatment"
"4912","B2","71:58:38",0.088,"scc187","treatment"
"4913","B2","72:13:38",0.088,"scc187","treatment"
"4914","B3","0:13:38",0.087,"ec116","treatment"
"4915","B3","0:28:38",0.087,"ec116","treatment"
"4916","B3","0:43:38",0.087,"ec116","treatment"
"4917","B3","0:58:38",0.087,"ec116","treatment"
"4918","B3","1:13:38",0.087,"ec116","treatment"
"4919","B3","1:28:38",0.087,"ec116","treatment"
"4920","B3","1:43:38",0.087,"ec116","treatment"
"4921","B3","1:58:38",0.087,"ec116","treatment"
"4922","B3","2:13:38",0.087,"ec116","treatment"
"4923","B3","2:28:38",0.087,"ec116","treatment"
"4924","B3","2:43:38",0.087,"ec116","treatment"
"4925","B3","2:58:38",0.087,"ec116","treatment"
"4926","B3","3:13:38",0.087,"ec116","treatment"
"4927","B3","3:28:38",0.087,"ec116","treatment"
"4928","B3","3:43:38",0.087,"ec116","treatment"
"4929","B3","3:58:38",0.087,"ec116","treatment"
"4930","B3","4:13:38",0.087,"ec116","treatment"
"4931","B3","4:28:38",0.087,"ec116","treatment"
"4932","B3","4:43:38",0.087,"ec116","treatment"
"4933","B3","4:58:38",0.087,"ec116","treatment"
"4934","B3","5:13:38",0.087,"ec116","treatment"
"4935","B3","5:28:38",0.087,"ec116","treatment"
"4936","B3","5:43:38",0.087,"ec116","treatment"
"4937","B3","5:58:38",0.087,"ec116","treatment"
"4938","B3","6:13:38",0.087,"ec116","treatment"
"4939","B3","6:28:38",0.087,"ec116","treatment"
"4940","B3","6:43:38",0.087,"ec116","treatment"
"4941","B3","6:58:38",0.087,"ec116","treatment"
"4942","B3","7:13:38",0.087,"ec116","treatment"
"4943","B3","7:28:38",0.087,"ec116","treatment"
"4944","B3","7:43:38",0.087,"ec116","treatment"
"4945","B3","7:58:38",0.087,"ec116","treatment"
"4946","B3","8:13:38",0.087,"ec116","treatment"
"4947","B3","8:28:38",0.087,"ec116","treatment"
"4948","B3","8:43:38",0.087,"ec116","treatment"
"4949","B3","8:58:38",0.087,"ec116","treatment"
"4950","B3","9:13:38",0.087,"ec116","treatment"
"4951","B3","9:28:38",0.087,"ec116","treatment"
"4952","B3","9:43:38",0.087,"ec116","treatment"
"4953","B3","9:58:38",0.087,"ec116","treatment"
"4954","B3","10:13:38",0.087,"ec116","treatment"
"4955","B3","10:28:38",0.087,"ec116","treatment"
"4956","B3","10:43:38",0.087,"ec116","treatment"
"4957","B3","10:58:38",0.087,"ec116","treatment"
"4958","B3","11:13:38",0.087,"ec116","treatment"
"4959","B3","11:28:38",0.087,"ec116","treatment"
"4960","B3","11:43:38",0.087,"ec116","treatment"
"4961","B3","11:58:38",0.087,"ec116","treatment"
"4962","B3","12:13:38",0.087,"ec116","treatment"
"4963","B3","12:28:38",0.087,"ec116","treatment"
"4964","B3","12:43:38",0.087,"ec116","treatment"
"4965","B3","12:58:38",0.087,"ec116","treatment"
"4966","B3","13:13:38",0.087,"ec116","treatment"
"4967","B3","13:28:38",0.087,"ec116","treatment"
"4968","B3","13:43:38",0.087,"ec116","treatment"
"4969","B3","13:58:38",0.087,"ec116","treatment"
"4970","B3","14:13:38",0.087,"ec116","treatment"
"4971","B3","14:28:38",0.087,"ec116","treatment"
"4972","B3","14:43:38",0.087,"ec116","treatment"
"4973","B3","14:58:38",0.087,"ec116","treatment"
"4974","B3","15:13:38",0.087,"ec116","treatment"
"4975","B3","15:28:38",0.087,"ec116","treatment"
"4976","B3","15:43:38",0.087,"ec116","treatment"
"4977","B3","15:58:38",0.087,"ec116","treatment"
"4978","B3","16:13:38",0.087,"ec116","treatment"
"4979","B3","16:28:38",0.087,"ec116","treatment"
"4980","B3","16:43:38",0.087,"ec116","treatment"
"4981","B3","16:58:38",0.087,"ec116","treatment"
"4982","B3","17:13:38",0.087,"ec116","treatment"
"4983","B3","17:28:38",0.087,"ec116","treatment"
"4984","B3","17:43:38",0.087,"ec116","treatment"
"4985","B3","17:58:38",0.087,"ec116","treatment"
"4986","B3","18:13:38",0.087,"ec116","treatment"
"4987","B3","18:28:38",0.087,"ec116","treatment"
"4988","B3","18:43:38",0.087,"ec116","treatment"
"4989","B3","18:58:38",0.087,"ec116","treatment"
"4990","B3","19:13:38",0.087,"ec116","treatment"
"4991","B3","19:28:38",0.087,"ec116","treatment"
"4992","B3","19:43:38",0.087,"ec116","treatment"
"4993","B3","19:58:38",0.087,"ec116","treatment"
"4994","B3","20:13:38",0.087,"ec116","treatment"
"4995","B3","20:28:38",0.087,"ec116","treatment"
"4996","B3","20:43:38",0.087,"ec116","treatment"
"4997","B3","20:58:38",0.087,"ec116","treatment"
"4998","B3","21:13:38",0.087,"ec116","treatment"
"4999","B3","21:28:38",0.087,"ec116","treatment"
"5000","B3","21:43:38",0.087,"ec116","treatment"
"5001","B3","21:58:38",0.087,"ec116","treatment"
"5002","B3","22:13:38",0.087,"ec116","treatment"
"5003","B3","22:28:38",0.087,"ec116","treatment"
"5004","B3","22:43:38",0.087,"ec116","treatment"
"5005","B3","22:58:38",0.087,"ec116","treatment"
"5006","B3","23:13:38",0.088,"ec116","treatment"
"5007","B3","23:28:38",0.087,"ec116","treatment"
"5008","B3","23:43:38",0.087,"ec116","treatment"
"5009","B3","23:58:38",0.087,"ec116","treatment"
"5010","B3","24:13:38",0.087,"ec116","treatment"
"5011","B3","24:28:38",0.087,"ec116","treatment"
"5012","B3","24:43:38",0.087,"ec116","treatment"
"5013","B3","24:58:38",0.087,"ec116","treatment"
"5014","B3","25:13:38",0.087,"ec116","treatment"
"5015","B3","25:28:38",0.087,"ec116","treatment"
"5016","B3","25:43:38",0.087,"ec116","treatment"
"5017","B3","25:58:38",0.087,"ec116","treatment"
"5018","B3","26:13:38",0.087,"ec116","treatment"
"5019","B3","26:28:38",0.087,"ec116","treatment"
"5020","B3","26:43:38",0.087,"ec116","treatment"
"5021","B3","26:58:38",0.087,"ec116","treatment"
"5022","B3","27:13:38",0.087,"ec116","treatment"
"5023","B3","27:28:38",0.088,"ec116","treatment"
"5024","B3","27:43:38",0.088,"ec116","treatment"
"5025","B3","27:58:38",0.087,"ec116","treatment"
"5026","B3","28:13:38",0.087,"ec116","treatment"
"5027","B3","28:28:38",0.087,"ec116","treatment"
"5028","B3","28:43:38",0.088,"ec116","treatment"
"5029","B3","28:58:38",0.087,"ec116","treatment"
"5030","B3","29:13:38",0.087,"ec116","treatment"
"5031","B3","29:28:38",0.087,"ec116","treatment"
"5032","B3","29:43:38",0.087,"ec116","treatment"
"5033","B3","29:58:38",0.087,"ec116","treatment"
"5034","B3","30:13:38",0.088,"ec116","treatment"
"5035","B3","30:28:38",0.088,"ec116","treatment"
"5036","B3","30:43:38",0.088,"ec116","treatment"
"5037","B3","30:58:38",0.087,"ec116","treatment"
"5038","B3","31:13:38",0.087,"ec116","treatment"
"5039","B3","31:28:38",0.087,"ec116","treatment"
"5040","B3","31:43:38",0.088,"ec116","treatment"
"5041","B3","31:58:38",0.088,"ec116","treatment"
"5042","B3","32:13:38",0.088,"ec116","treatment"
"5043","B3","32:28:38",0.087,"ec116","treatment"
"5044","B3","32:43:38",0.088,"ec116","treatment"
"5045","B3","32:58:38",0.088,"ec116","treatment"
"5046","B3","33:13:38",0.088,"ec116","treatment"
"5047","B3","33:28:38",0.088,"ec116","treatment"
"5048","B3","33:43:38",0.087,"ec116","treatment"
"5049","B3","33:58:38",0.088,"ec116","treatment"
"5050","B3","34:13:38",0.088,"ec116","treatment"
"5051","B3","34:28:38",0.088,"ec116","treatment"
"5052","B3","34:43:38",0.088,"ec116","treatment"
"5053","B3","34:58:38",0.088,"ec116","treatment"
"5054","B3","35:13:38",0.088,"ec116","treatment"
"5055","B3","35:28:38",0.088,"ec116","treatment"
"5056","B3","35:43:38",0.088,"ec116","treatment"
"5057","B3","35:58:38",0.088,"ec116","treatment"
"5058","B3","36:13:38",0.088,"ec116","treatment"
"5059","B3","36:28:38",0.088,"ec116","treatment"
"5060","B3","36:43:38",0.088,"ec116","treatment"
"5061","B3","36:58:38",0.088,"ec116","treatment"
"5062","B3","37:13:38",0.088,"ec116","treatment"
"5063","B3","37:28:38",0.088,"ec116","treatment"
"5064","B3","37:43:38",0.088,"ec116","treatment"
"5065","B3","37:58:38",0.088,"ec116","treatment"
"5066","B3","38:13:38",0.088,"ec116","treatment"
"5067","B3","38:28:38",0.088,"ec116","treatment"
"5068","B3","38:43:38",0.088,"ec116","treatment"
"5069","B3","38:58:38",0.088,"ec116","treatment"
"5070","B3","39:13:38",0.088,"ec116","treatment"
"5071","B3","39:28:38",0.088,"ec116","treatment"
"5072","B3","39:43:38",0.088,"ec116","treatment"
"5073","B3","39:58:38",0.088,"ec116","treatment"
"5074","B3","40:13:38",0.088,"ec116","treatment"
"5075","B3","40:28:38",0.088,"ec116","treatment"
"5076","B3","40:43:38",0.088,"ec116","treatment"
"5077","B3","40:58:38",0.088,"ec116","treatment"
"5078","B3","41:13:38",0.088,"ec116","treatment"
"5079","B3","41:28:38",0.088,"ec116","treatment"
"5080","B3","41:43:38",0.088,"ec116","treatment"
"5081","B3","41:58:38",0.088,"ec116","treatment"
"5082","B3","42:13:38",0.088,"ec116","treatment"
"5083","B3","42:28:38",0.088,"ec116","treatment"
"5084","B3","42:43:38",0.088,"ec116","treatment"
"5085","B3","42:58:38",0.088,"ec116","treatment"
"5086","B3","43:13:38",0.088,"ec116","treatment"
"5087","B3","43:28:38",0.088,"ec116","treatment"
"5088","B3","43:43:38",0.088,"ec116","treatment"
"5089","B3","43:58:38",0.088,"ec116","treatment"
"5090","B3","44:13:38",0.088,"ec116","treatment"
"5091","B3","44:28:38",0.088,"ec116","treatment"
"5092","B3","44:43:38",0.088,"ec116","treatment"
"5093","B3","44:58:38",0.088,"ec116","treatment"
"5094","B3","45:13:38",0.088,"ec116","treatment"
"5095","B3","45:28:38",0.088,"ec116","treatment"
"5096","B3","45:43:38",0.088,"ec116","treatment"
"5097","B3","45:58:38",0.088,"ec116","treatment"
"5098","B3","46:13:38",0.088,"ec116","treatment"
"5099","B3","46:28:38",0.088,"ec116","treatment"
"5100","B3","46:43:38",0.088,"ec116","treatment"
"5101","B3","46:58:38",0.088,"ec116","treatment"
"5102","B3","47:13:38",0.088,"ec116","treatment"
"5103","B3","47:28:38",0.088,"ec116","treatment"
"5104","B3","47:43:38",0.088,"ec116","treatment"
"5105","B3","47:58:38",0.088,"ec116","treatment"
"5106","B3","48:13:38",0.088,"ec116","treatment"
"5107","B3","48:28:38",0.088,"ec116","treatment"
"5108","B3","48:43:38",0.088,"ec116","treatment"
"5109","B3","48:58:38",0.088,"ec116","treatment"
"5110","B3","49:13:38",0.088,"ec116","treatment"
"5111","B3","49:28:38",0.088,"ec116","treatment"
"5112","B3","49:43:38",0.088,"ec116","treatment"
"5113","B3","49:58:38",0.088,"ec116","treatment"
"5114","B3","50:13:38",0.088,"ec116","treatment"
"5115","B3","50:28:38",0.088,"ec116","treatment"
"5116","B3","50:43:38",0.088,"ec116","treatment"
"5117","B3","50:58:38",0.088,"ec116","treatment"
"5118","B3","51:13:38",0.088,"ec116","treatment"
"5119","B3","51:28:38",0.088,"ec116","treatment"
"5120","B3","51:43:38",0.088,"ec116","treatment"
"5121","B3","51:58:38",0.088,"ec116","treatment"
"5122","B3","52:13:38",0.088,"ec116","treatment"
"5123","B3","52:28:38",0.088,"ec116","treatment"
"5124","B3","52:43:38",0.088,"ec116","treatment"
"5125","B3","52:58:38",0.088,"ec116","treatment"
"5126","B3","53:13:38",0.088,"ec116","treatment"
"5127","B3","53:28:38",0.088,"ec116","treatment"
"5128","B3","53:43:38",0.088,"ec116","treatment"
"5129","B3","53:58:38",0.088,"ec116","treatment"
"5130","B3","54:13:38",0.088,"ec116","treatment"
"5131","B3","54:28:38",0.088,"ec116","treatment"
"5132","B3","54:43:38",0.088,"ec116","treatment"
"5133","B3","54:58:38",0.088,"ec116","treatment"
"5134","B3","55:13:38",0.088,"ec116","treatment"
"5135","B3","55:28:38",0.088,"ec116","treatment"
"5136","B3","55:43:38",0.088,"ec116","treatment"
"5137","B3","55:58:38",0.088,"ec116","treatment"
"5138","B3","56:13:38",0.088,"ec116","treatment"
"5139","B3","56:28:38",0.088,"ec116","treatment"
"5140","B3","56:43:38",0.088,"ec116","treatment"
"5141","B3","56:58:38",0.088,"ec116","treatment"
"5142","B3","57:13:38",0.088,"ec116","treatment"
"5143","B3","57:28:38",0.088,"ec116","treatment"
"5144","B3","57:43:38",0.088,"ec116","treatment"
"5145","B3","57:58:38",0.088,"ec116","treatment"
"5146","B3","58:13:38",0.088,"ec116","treatment"
"5147","B3","58:28:38",0.088,"ec116","treatment"
"5148","B3","58:43:38",0.088,"ec116","treatment"
"5149","B3","58:58:38",0.088,"ec116","treatment"
"5150","B3","59:13:38",0.088,"ec116","treatment"
"5151","B3","59:28:38",0.088,"ec116","treatment"
"5152","B3","59:43:38",0.088,"ec116","treatment"
"5153","B3","59:58:38",0.088,"ec116","treatment"
"5154","B3","60:13:38",0.088,"ec116","treatment"
"5155","B3","60:28:38",0.088,"ec116","treatment"
"5156","B3","60:43:38",0.088,"ec116","treatment"
"5157","B3","60:58:38",0.088,"ec116","treatment"
"5158","B3","61:13:38",0.088,"ec116","treatment"
"5159","B3","61:28:38",0.088,"ec116","treatment"
"5160","B3","61:43:38",0.088,"ec116","treatment"
"5161","B3","61:58:38",0.088,"ec116","treatment"
"5162","B3","62:13:38",0.088,"ec116","treatment"
"5163","B3","62:28:38",0.088,"ec116","treatment"
"5164","B3","62:43:38",0.088,"ec116","treatment"
"5165","B3","62:58:38",0.088,"ec116","treatment"
"5166","B3","63:13:38",0.088,"ec116","treatment"
"5167","B3","63:28:38",0.088,"ec116","treatment"
"5168","B3","63:43:38",0.088,"ec116","treatment"
"5169","B3","63:58:38",0.088,"ec116","treatment"
"5170","B3","64:13:38",0.088,"ec116","treatment"
"5171","B3","64:28:38",0.088,"ec116","treatment"
"5172","B3","64:43:38",0.088,"ec116","treatment"
"5173","B3","64:58:38",0.088,"ec116","treatment"
"5174","B3","65:13:38",0.088,"ec116","treatment"
"5175","B3","65:28:38",0.088,"ec116","treatment"
"5176","B3","65:43:38",0.088,"ec116","treatment"
"5177","B3","65:58:38",0.088,"ec116","treatment"
"5178","B3","66:13:38",0.088,"ec116","treatment"
"5179","B3","66:28:38",0.088,"ec116","treatment"
"5180","B3","66:43:38",0.088,"ec116","treatment"
"5181","B3","66:58:38",0.088,"ec116","treatment"
"5182","B3","67:13:38",0.088,"ec116","treatment"
"5183","B3","67:28:38",0.088,"ec116","treatment"
"5184","B3","67:43:38",0.088,"ec116","treatment"
"5185","B3","67:58:38",0.088,"ec116","treatment"
"5186","B3","68:13:38",0.088,"ec116","treatment"
"5187","B3","68:28:38",0.088,"ec116","treatment"
"5188","B3","68:43:38",0.088,"ec116","treatment"
"5189","B3","68:58:38",0.088,"ec116","treatment"
"5190","B3","69:13:38",0.088,"ec116","treatment"
"5191","B3","69:28:38",0.088,"ec116","treatment"
"5192","B3","69:43:38",0.088,"ec116","treatment"
